make_model,body_type,Body Color,km,hp,Gearing Type,Extras,price
Audi A1,Sedans,Blue,15,85,Automatic,Sport,26300
Audi A1,Sedans,Black,5500,85,Automatic,Others,25490
Audi A1,Compact,Red,2200,85,Automatic,Converter,24660
Audi A1,Compact,Grey,2500,85,Automatic,Others,25490
Audi A1,Compact,Black,10,85,Automatic,Others,25200
Audi A1,Sedans,White,1,85,Automatic,Others,25400
Audi A1,Compact,Grey,5000,85,Automatic,Others,25256
Audi A1,Compact,Black,10,85,Automatic,Others,25200
Audi A1,Compact,White,0,85,Automatic,Sport,26040
Audi A1,Sedans,Grey,3900,85,Automatic,Sport,26000
Audi A1,Sedans,Grey,0,85,Automatic,Others,25990
Audi A1,Sedans,Red,1032,85,Automatic,Sport,25990
Audi A1,Other,Blue,6700,85,Automatic,Converter,25900
Audi A1,Sedans,Black,3000,85,Automatic,Others,25900
Audi A1,Sedans,White,55,85,Automatic,Others,25900
Audi A1,Sedans,White,55,85,Automatic,Others,25900
Audi A1,Sedans,Grey,10,85,Automatic,Sport,25900
Audi A1,Sedans,Grey,1,85,Automatic,Others,25900
Audi A1,Compact,Grey,1,85,Automatic,Others,25800
Audi A1,Sedans,Red,0,85,Automatic,Others,25800
Audi A1,Compact,White,8000,85,Automatic,Converter,25780
Audi A1,Compact,White,0,85,Automatic,Others,25750
Audi A1,Sedans,Black,10,85,Automatic,Sport,25700
Audi A1,Compact,White,6100,85,Automatic,Converter,25690
Audi A1,Sedans,White,0,85,Automatic,Others,25600
Audi A1,Sedans,Blue,0,85,Automatic,Others,25550
Audi A1,Compact,Black,50,85,Automatic,Converter,25690
Audi A1,Sedans,White,0,85,Automatic,Others,25500
Audi A1,Sedans,White,10,85,Automatic,Others,25500
Audi A1,Sedans,Grey,10,85,Automatic,Sport,25500
Audi A1,Sedans,Black,100,85,Automatic,Others,25500
Audi A1,Sedans,Black,11,85,Automatic,Others,25500
Audi A1,Compact,White,0,85,Automatic,Others,24540
Audi A1,Sedans,Black,50,85,Automatic,Converter,24500
Audi A1,Sedans,Grey,10,85,Automatic,Sport,25500
Audi A1,Compact,Blue,0,85,Automatic,Others,24490
Audi A1,Compact,Black,10000,85,Automatic,Others,24450
Audi A1,Sedans,White,1,85,Automatic,Others,24500
Audi A1,Sedans,Black,3000,85,Automatic,Converter,24490
Audi A1,Sedans,Black,3000,85,Automatic,Converter,24490
Audi A1,Sedans,White,6000,85,Automatic,Others,24490
Audi A1,Sedans,White,0,85,Automatic,Others,24200
Audi A1,Compact,Green,0,85,Automatic,Others,24240
Audi A1,Sedans,Yellow,6000,85,Automatic,Sport,23980
Audi A1,Sedans,Green,10,85,Automatic,Others,25100
Audi A1,Sedans,Green,10,85,Automatic,Others,25100
Audi A1,Sedans,Red,10,85,Automatic,Others,25000
Audi A1,Sedans,White,123,85,Automatic,Others,24990
Audi A1,Sedans,Grey,3900,85,Automatic,Others,24990
Audi A1,Sedans,Yellow,178,85,Automatic,Others,25900
Audi A1,Sedans,White,6000,85,Automatic,Others,25500
Audi A1,Sedans,Grey,3500,85,Automatic,Others,23950
Audi A1,Sedans,Grey,8000,85,Automatic,Others,24950
Audi A1,Sedans,Black,1,85,Automatic,Others,24900
Audi A1,Compact,Grey,3200,85,Automatic,Converter,24930
Audi A1,Sedans,Black,1,85,Automatic,Others,24900
Audi A1,Sedans,Black,1,85,Automatic,Others,24900
Audi A1,Compact,Black,14900,85,Automatic,Converter,24900
Audi A1,Sedans,White,10,85,Automatic,Others,24900
Audi A1,Sedans,White,10,85,Automatic,Others,24800
Audi A1,Sedans,White,10,85,Automatic,Others,24900
Audi A1,Sedans,Black,5000,85,Automatic,Converter,24880
Audi A1,Sedans,Blue,10,85,Automatic,Others,24900
Audi A1,Sedans,Black,5000,85,Automatic,Others,24870
Audi A1,Sedans,White,0,85,Automatic,Others,24800
Audi A1,Compact,White,0,85,Automatic,Others,24750
Audi A1,Sedans,Yellow,50,85,Automatic,Sport,28800
Audi A1,Sedans,Blue,2665,85,Automatic,Sport,28880
Audi A1,Sedans,White,4999,85,Automatic,Converter,28880
Audi A1,Compact,Black,0,85,Automatic,Converter,28860
Audi A1,Compact,Blue,15,85,Automatic,Others,28875
Audi A1,Sedans,White,3100,85,Automatic,Sport,28880
Audi A1,Sedans,Yellow,6100,85,Automatic,Converter,28880
Audi A1,Sedans,White,12,85,Automatic,Sport,28990
Audi A1,Compact,White,0,85,Manual,Others,19850
Audi A1,Compact,White,2500,85,Manual,Converter,19870
Audi A1,Compact,White,0,85,Manual,Others,19990
Audi A1,Compact,White,0,85,Manual,Others,19999
Audi A1,Compact,White,0,85,Manual,Others,21490
Audi A1,Compact,Red,3000,85,Manual,Converter,20990
Audi A1,Sedans,White,0,85,Manual,Others,21700
Audi A1,Sedans,Black,0,85,Manual,Others,21700
Audi A1,Compact,White,9900,85,Manual,Converter,21620
Audi A1,Sedans,Black,1,85,Manual,Sport,21500
Audi A1,Compact,White,0,85,Manual,Others,21590
Audi A1,Sedans,Grey,15,85,Manual,Others,21590
Audi A1,Sedans,Green,100,85,Manual,Others,21500
Audi A1,Sedans,Black,1,85,Manual,Others,21500
Audi A1,Sedans,Green,100,85,Manual,Others,21500
Audi A1,Compact,White,15,85,Manual,Others,21499
Audi A1,Compact,Black,3000,85,Manual,Converter,21330
Audi A1,Sedans,White,10000,85,Manual,Sport,21222
Audi A1,Sedans,Black,1,85,Manual,Others,21200
Audi A1,Compact,White,0,85,Manual,Converter,21190
Audi A1,Compact,White,0,85,Manual,Converter,21190
Audi A1,Compact,White,0,85,Manual,Converter,21190
Audi A1,Compact,White,50,85,Manual,Others,21190
Audi A1,Compact,White,0,85,Manual,Others,21090
Audi A1,Sedans,White,6000,85,Manual,Converter,21000
Audi A1,Sedans,Blue,10000,85,Manual,Others,21000
Audi A1,Sedans,Grey,1,85,Manual,Others,21000
Audi A1,Sedans,White,4900,85,Manual,Others,20990
Audi A1,Compact,Green,150,85,Manual,Others,20990
Audi A1,Compact,White,10,85,Manual,Others,20990
Audi A1,Sedans,Black,4900,85,Manual,Others,20990
Audi A1,Compact,Black,10,85,Manual,Others,20988
Audi A1,Compact,White,50,85,Manual,Others,20990
Audi A1,Compact,Black,10,85,Manual,Others,20988
Audi A1,Compact,Black,10,85,Manual,Others,20988
Audi A1,Compact,Black,10,85,Manual,Others,20988
Audi A1,Compact,Black,10,85,Manual,Others,20988
Audi A1,Compact,Black,9900,85,Manual,Converter,20980
Audi A1,Sedans,Silver,1000,85,Manual,Sport,20980
Audi A1,Sedans,White,1056,85,Manual,Others,21490
Audi A1,Sedans,White,1071,85,Manual,Others,21490
Audi A1,Sedans,White,15,85,Manual,Others,21490
Audi A1,Sedans,Black,15,85,Manual,Others,21490
Audi A1,Sedans,Black,1,85,Manual,Others,21000
Audi A1,Compact,Green,10,85,Manual,Converter,21490
Audi A1,Sedans,Green,25,85,Manual,Others,20900
Audi A1,Compact,Yellow,14999,85,Manual,Others,20900
Audi A1,Sedans,White,1,85,Manual,Others,20900
Audi A1,Sedans,White,1,85,Manual,Others,20900
Audi A1,Sedans,White,1,85,Manual,Others,20900
Audi A1,Sedans,Grey,1,85,Manual,Sport,20900
Audi A1,Compact,White,15,85,Manual,Others,20885
Audi A1,Other,White,10,85,Manual,Others,21490
Audi A1,Compact,White,4800,85,Manual,Sport,20900
Audi A1,Compact,Blue,50,85,Manual,Others,21490
Audi A1,Compact,White,0,85,Manual,Others,21490
Audi A1,Compact,Black,0,85,Manual,Others,21480
Audi A1,Compact,Black,15,85,Manual,Others,21435
Audi A1,Compact,Grey,15,85,Manual,Others,21435
Audi A1,Compact,Black,15,85,Manual,Others,21435
Audi A1,Compact,Grey,15,85,Manual,Others,21435
Audi A1,Compact,White,0,85,Manual,Sport,20900
Audi A1,Compact,Red,10000,85,Manual,Others,21400
Audi A1,Compact,White,0,85,Manual,Others,21490
Audi A1,Sedans,Black,6000,85,Manual,Others,20400
Audi A1,Compact,White,10,85,Manual,Others,20388
Audi A1,Sedans,White,6000,85,Manual,Others,20990
Audi A1,Compact,Blue,1670,85,Manual,Converter,20881
Audi A1,Compact,Red,3000,85,Manual,Converter,20880
Audi A1,Compact,White,10,85,Manual,Others,20388
Audi A1,Sedans,Green,5500,85,Manual,Converter,20440
Audi A1,Sedans,Silver,20,85,Manual,Others,20420
Audi A1,Compact,White,10,85,Manual,Others,20388
Audi A1,Compact,White,10,85,Manual,Others,20388
Audi A1,Compact,White,10,85,Manual,Others,20388
Audi A1,Sedans,Black,9900,85,Manual,Converter,20380
Audi A1,Compact,Black,10,85,Manual,Others,20288
Audi A1,Compact,Black,10,85,Manual,Others,20288
Audi A1,Compact,Black,10,85,Manual,Others,20288
Audi A1,Compact,Black,10,85,Manual,Others,20288
Audi A1,Compact,Black,1,85,Manual,Others,20850
Audi A1,Compact,Black,10,85,Manual,Others,20288
Audi A1,Sedans,White,10,85,Manual,Sport,20700
Audi A1,Sedans,Black,10,85,Manual,Others,20690
Audi A1,Sedans,White,10,85,Manual,Others,20690
Audi A1,Sedans,White,6000,85,Manual,Others,20690
Audi A1,Sedans,Red,0,85,Manual,Others,20590
Audi A1,Sedans,White,9900,85,Manual,Converter,20590
Audi A1,Compact,Black,0,85,Manual,Converter,19990
Audi A1,Compact,White,3000,85,Manual,Converter,19990
Audi A1,Compact,White,3000,85,Manual,Converter,19990
Audi A1,Sedans,White,6500,85,Manual,Others,19950
Audi A1,Sedans,White,1075,85,Manual,Converter,19949
Audi A1,Compact,Red,11000,85,Manual,Others,19900
Audi A1,Sedans,Yellow,141,85,Manual,Others,19900
Audi A1,Compact,Grey,5900,85,Manual,Sport,19890
Audi A1,Sedans,White,5000,85,Manual,Sport,19890
Audi A1,Compact,Red,35,85,Manual,Others,19888
Audi A1,Compact,Red,35,85,Manual,Others,19888
Audi A1,Sedans,White,2900,85,Manual,Sport,19850
Audi A1,Sedans,White,0,85,Manual,Others,19690
Audi A1,Sedans,White,1,85,Manual,Others,19650
Audi A1,Compact,Black,10,85,Manual,Others,19588
Audi A1,Compact,Black,10,85,Manual,Others,19588
Audi A1,Compact,Black,10,85,Manual,Others,19588
Audi A1,Compact,Black,10,85,Manual,Others,19588
Audi A1,Compact,Black,10,85,Manual,Others,19588
Audi A1,Sedans,White,50,85,Manual,Others,19500
Audi A1,Sedans,Red,24,85,Manual,Others,19500
Audi A1,Sedans,White,1,85,Manual,Others,19550
Audi A1,Sedans,Green,1585,85,Manual,Converter,19490
Audi A1,Sedans,White,665,85,Manual,Converter,19490
Audi A1,Sedans,White,0,85,Manual,Others,19550
Audi A1,Compact,White,0,85,Manual,Others,18800
Audi A1,Compact,Blue,6150,85,Manual,Others,18775
Audi A1,Sedans,Grey,100,85,Automatic,Sport,28990
Audi A1,Compact,White,0,85,Manual,Others,18880
Audi A1,Sedans,Grey,100,85,Automatic,Sport,28990
Audi A1,Compact,Blue,4500,85,Automatic,Converter,28980
Audi A1,Sedans,Blue,4900,85,Automatic,Sport,28990
Audi A1,Sedans,Black,3900,85,Automatic,Sport,28990
Audi A1,Compact,Yellow,0,85,Automatic,Converter,28980
Audi A1,Compact,Red,11000,85,Automatic,Sport,28960
Audi A1,Compact,Black,10,85,Automatic,Sport,28940
Audi A1,Sedans,White,1,85,Manual,Others,18400
Audi A1,Compact,Black,6150,85,Manual,Others,18325
Audi A1,Compact,White,10,85,Manual,Others,18288
Audi A1,Compact,White,10,85,Manual,Others,18288
Audi A1,Sedans,White,10,85,Manual,Others,18200
Audi A1,Compact,Red,6900,85,Manual,Sport,18480
Audi A1,Sedans,Black,0,85,Manual,Others,17999
Audi A1,Compact,White,3000,85,Manual,Others,17880
Audi A1,Sedans,White,1,85,Manual,Others,18175
Audi A1,Compact,Grey,10,85,Automatic,Converter,29190
Audi A1,Sedans,Blue,12900,85,Manual,Others,17900
Audi A1,Sedans,Red,0,85,Automatic,Converter,29137
Audi A1,Sedans,Grey,6000,85,Automatic,Sport,29000
Audi A1,Sedans,Black,10,85,Automatic,Others,29000
Audi A1,Sedans,Red,5000,85,Automatic,Sport,28998
Audi A1,Sedans,Yellow,4500,85,Automatic,Converter,28990
Audi A1,Sedans,White,12,85,Automatic,Sport,28990
Audi A1,Compact,Black,1500,85,Automatic,Sport,28997
Audi A1,Sedans,White,12,85,Automatic,Sport,28990
Audi A1,Sedans,White,12,85,Automatic,Sport,28990
Audi A1,Compact,White,6000,85,Automatic,Sport,28990
Audi A1,Sedans,White,0,85,Manual,Others,17600
Audi A1,Sedans,White,0,85,Manual,Others,17173
Audi A1,Sedans,White,100,85,Automatic,Sport,28890
Audi A1,Compact,Green,10,85,Manual,Others,19388
Audi A1,Compact,Green,10,85,Manual,Others,19388
Audi A1,Compact,White,10,85,Manual,Others,19388
Audi A1,Compact,White,10,85,Manual,Others,19388
Audi A1,Sedans,White,12,85,Automatic,Sport,28990
Audi A1,Sedans,White,7000,85,Manual,Others,19400
Audi A1,Compact,Green,10,85,Manual,Others,19388
Audi A1,Compact,White,10,85,Manual,Others,19388
Audi A1,Compact,White,10,85,Manual,Others,19388
Audi A1,Compact,Green,10,85,Manual,Others,19388
Audi A1,Sedans,White,10,85,Manual,Others,19364
Audi A1,Sedans,Blue,0,85,Manual,Others,19250
Audi A1,Compact,White,10,85,Manual,Others,19388
Audi A1,Sedans,White,1,85,Manual,Sport,19000
Audi A1,Compact,Green,10,85,Manual,Others,19388
Audi A1,Sedans,Blue,10,85,Manual,Converter,18999
Audi A1,Sedans,White,1,85,Manual,Sport,18990
Audi A1,Sedans,White,1,85,Manual,Others,18950
Audi A1,Sedans,White,0,85,Manual,Others,18950
Audi A1,Sedans,Black,10,85,Manual,Others,18990
Audi A1,Station wagon,Black,4500,85,Automatic,Sport,28890
Audi A1,Sedans,White,10,85,Manual,Others,18990
Audi A1,Compact,Grey,0,85,Automatic,Sport,28840
Audi A1,Compact,White,0,85,Automatic,Sport,28820
Audi A1,Compact,White,0,85,Automatic,Sport,28820
Audi A1,Compact,White,0,85,Automatic,Sport,28820
Audi A1,Compact,White,0,85,Automatic,Sport,28820
Audi A1,Compact,White,0,85,Automatic,Sport,28820
Audi A1,Compact,White,0,85,Automatic,Sport,28820
Audi A1,Compact,Black,0,85,Automatic,Converter,28800
Audi A1,Sedans,White,100,85,Manual,Others,22250
Audi A1,Compact,Black,1010,85,Manual,Others,21990
Audi A1,Sedans,Red,50,85,Manual,Others,21900
Audi A1,Sedans,White,18000,85,Manual,Converter,21740
Audi A1,Sedans,Blue,5000,85,Manual,Others,22300
Audi A1,Sedans,Blue,5000,85,Manual,Others,22300
Audi A1,Sedans,White,100,85,Manual,Others,22300
Audi A1,Compact,White,3000,85,Manual,Others,22290
Audi A1,Sedans,White,0,85,Manual,Converter,22290
Audi A1,Compact,Grey,4000,85,Manual,Others,22290
Audi A1,Sedans,White,0,85,Manual,Others,22048
Audi A1,Compact,White,0,85,Manual,Converter,22590
Audi A1,Sedans,White,1500,85,Manual,Others,22900
Audi A1,Sedans,Blue,10,85,Manual,Others,22900
Audi A1,Sedans,Blue,10,85,Manual,Converter,22800
Audi A1,Sedans,Green,10,85,Manual,Others,22700
Audi A1,Sedans,Grey,1,85,Manual,Others,22700
Audi A1,Sedans,Red,17,85,Manual,Others,22900
Audi A1,Compact,Grey,0,85,Manual,Others,22980
Audi A1,Compact,Black,6000,85,Manual,Converter,22980
Audi A1,Sedans,White,1150,85,Manual,Converter,22970
Audi A1,Compact,Blue,0,85,Manual,Converter,22990
Audi A1,Compact,Blue,0,85,Manual,Converter,22990
Audi A1,Compact,White,50,85,Manual,Others,22990
Audi A1,Compact,Black,0,85,Manual,Others,22990
Audi A1,Sedans,Blue,3000,85,Manual,Others,22980
Audi A1,Compact,Blue,0,85,Manual,Others,22959
Audi A1,Compact,Red,0,85,Manual,Converter,22950
Audi A1,Compact,Blue,0,85,Manual,Converter,22919
Audi A1,Other,White,1000,85,Manual,Others,22950
Audi A1,Compact,Blue,0,85,Manual,Sport,22990
Audi A1,Compact,Red,0,85,Manual,Converter,22919
Audi A1,Compact,White,3900,85,Manual,Converter,22900
Audi A1,Compact,Black,3900,85,Manual,Converter,22900
Audi A1,Sedans,Grey,10,85,Manual,Others,22900
Audi A1,Sedans,Grey,10,85,Manual,Others,22900
Audi A1,Sedans,Grey,10,85,Manual,Others,22900
Audi A1,Sedans,Red,12,85,Manual,Others,22900
Audi A1,Sedans,White,11,85,Manual,Others,22900
Audi A1,Compact,White,12700,85,Manual,Others,22880
Audi A1,Sedans,Black,22,85,Manual,Sport,22800
Audi A1,Sedans,Blue,4000,85,Manual,Others,22900
Audi A1,Compact,White,1000,85,Manual,Others,22890
Audi A1,Compact,White,0,85,Manual,Converter,22850
Audi A1,Sedans,Red,20,85,Manual,Others,22800
Audi A1,Sedans,Grey,19,85,Manual,Others,22800
Audi A1,Sedans,White,28,85,Manual,Others,22800
Audi A1,Compact,Grey,0,85,Manual,Converter,22790
Audi A1,Compact,White,0,85,Manual,Converter,22720
Audi A1,Compact,Green,0,85,Manual,Others,22730
Audi A1,Compact,Grey,0,85,Manual,Converter,22790
Audi A1,Compact,Black,0,85,Manual,Others,22785
Audi A1,Compact,White,10,85,Manual,Others,22750
Audi A1,Compact,Grey,0,85,Manual,Converter,22720
Audi A1,Compact,Grey,0,85,Manual,Converter,22720
Audi A1,Compact,White,0,85,Manual,Converter,22720
Audi A1,Compact,Grey,3000,85,Manual,Converter,22650
Audi A1,Sedans,Green,10,85,Manual,Others,22600
Audi A1,Compact,Grey,0,85,Manual,Others,22530
Audi A1,Sedans,White,10,85,Manual,Others,22600
Audi A1,Sedans,Blue,0,85,Manual,Others,22550
Audi A1,Compact,White,11,85,Manual,Converter,22590
Audi A1,Compact,White,0,85,Manual,Converter,22590
Audi A1,Compact,Black,0,85,Manual,Converter,22490
Audi A1,Sedans,Blue,10,85,Manual,Others,22490
Audi A1,Sedans,White,50,85,Manual,Converter,22500
Audi A1,Compact,White,0,85,Manual,Converter,22590
Audi A1,Sedans,Grey,3000,85,Manual,Others,22500
Audi A1,Sedans,White,0,85,Manual,Others,22500
Audi A1,Sedans,White,9,85,Manual,Others,22500
Audi A1,Sedans,White,9,85,Manual,Others,22500
Audi A1,Other,Black,10,85,Manual,Others,22490
Audi A1,Compact,Grey,500,85,Manual,Others,22490
Audi A1,Compact,White,10,85,Manual,Others,22490
Audi A1,Compact,Yellow,0,85,Manual,Others,22490
Audi A1,Other,Grey,10,85,Manual,Others,22490
Audi A1,Other,Black,10,85,Manual,Others,22490
Audi A1,Sedans,White,50,85,Manual,Others,22220
Audi A1,Compact,White,0,85,Manual,Converter,22499
Audi A1,Compact,White,10,85,Manual,Others,22494
Audi A1,Compact,White,1,85,Manual,Others,22499
Audi A1,Compact,Grey,1,85,Manual,Others,22499
Audi A1,Sedans,Black,6000,85,Manual,Converter,22490
Audi A1,Compact,Red,0,85,Manual,Others,22490
Audi A1,Compact,Black,0,85,Manual,Others,22490
Audi A1,Sedans,White,0,85,Manual,Others,22400
Audi A1,Compact,Black,0,85,Manual,Others,22490
Audi A1,Compact,Black,0,85,Manual,Others,22360
Audi A1,Compact,White,0,85,Manual,Others,22350
Audi A1,Compact,White,0,85,Manual,Converter,22350
Audi A1,Sedans,White,10,85,Manual,Others,22300
Audi A1,Sedans,Grey,9000,85,Manual,Others,22490
Audi A1,Sedans,White,10,85,Manual,Others,22200
Audi A1,Sedans,Black,10,85,Manual,Others,22200
Audi A1,Sedans,White,10,85,Manual,Others,22200
Audi A1,Sedans,White,0,85,Manual,Others,22150
Audi A1,Compact,White,50,85,Manual,Others,22140
Audi A1,Sedans,Yellow,5700,85,Manual,Others,22100
Audi A1,Sedans,Blue,10000,85,Manual,Others,22100
Audi A1,Compact,Black,0,85,Manual,Others,22080
Audi A1,Sedans,Blue,12,85,Manual,Others,21990
Audi A1,Compact,Black,0,85,Manual,Others,21990
Audi A1,Compact,Black,0,85,Manual,Others,21990
Audi A1,Compact,Black,0,85,Manual,Others,21990
Audi A1,Compact,Black,0,85,Manual,Others,21990
Audi A1,Sedans,Blue,11,85,Manual,Others,21990
Audi A1,Compact,Black,0,85,Manual,Others,21990
Audi A1,Sedans,Red,50,85,Manual,Others,21900
Audi A1,Sedans,Blue,10,85,Manual,Others,21900
Audi A1,Compact,Black,0,85,Manual,Others,21890
Audi A1,Compact,White,10,85,Manual,Others,21880
Audi A1,Compact,Blue,3500,85,Manual,Converter,21880
Audi A1,Sedans,Black,10,85,Manual,Others,21877
Audi A1,Compact,Black,0,85,Manual,Others,22490
Audi A1,Sedans,White,10,85,Manual,Others,22000
Audi A1,Sedans,White,500,85,Manual,Sport,22000
Audi A1,Sedans,Black,10,85,Manual,Others,22000
Audi A1,Sedans,Red,15,85,Manual,Others,21990
Audi A1,Compact,White,3050,85,Manual,Others,21920
Audi A1,Compact,Green,3100,85,Manual,Converter,21900
Audi A1,Compact,White,1699,85,Manual,Others,21920
Audi A1,Compact,White,32,85,Manual,Others,21900
Audi A1,Sedans,White,50,85,Manual,Others,21900
Audi A1,Sedans,Red,50,85,Manual,Others,21900
Audi A1,Other,White,0,85,Manual,Others,21850
Audi A1,Sedans,White,0,85,Manual,Others,21850
Audi A1,Compact,Grey,4000,85,Manual,Others,21800
Audi A1,Sedans,Black,10,85,Manual,Others,21800
Audi A1,Sedans,Green,5000,85,Manual,Others,21900
Audi A1,Sedans,Black,50,85,Manual,Others,21800
Audi A1,Sedans,White,1,85,Manual,Sport,21800
Audi A1,Sedans,White,0,85,Manual,Others,21800
Audi A1,Sedans,White,10,85,Manual,Others,21789
Audi A1,Sedans,Grey,0,85,Manual,Converter,21750
Audi A1,Compact,Grey,3000,85,Manual,Converter,21760
Audi A2,Off-Road,Grey,26166,85,Manual,Others,28200
Audi A3,Convertible,Red,19800,85,Automatic,Others,10893
Audi A3,Sedans,White,36792,85,Automatic,Others,13000
Audi A3,Sedans,Black,141147,85,Automatic,Sport,15680
Audi A3,Compact,Black,35000,85,Automatic,Others,16900
Audi A3,Sedans,Black,79999,85,Automatic,Converter,16490
Audi A3,Sedans,Grey,44000,85,Automatic,Others,16900
Audi A3,Sedans,Black,36147,85,Automatic,Others,16990
Audi A3,Sedans,Red,22978,85,Automatic,Others,17490
Audi A3,Sedans,Grey,27155,85,Automatic,Others,17690
Audi A3,Sedans,Black,67080,85,Automatic,Others,17640
Audi A3,Sedans,White,42800,85,Automatic,Others,17900
Audi A3,Sedans,Black,75000,85,Automatic,Sport,17950
Audi A3,Sedans,Blue,72288,85,Automatic,Others,17930
Audi A3,Sedans,Silver,20300,85,Automatic,Converter,17930
Audi A3,Sedans,Black,106944,85,Automatic,Others,17900
Audi A3,Sedans,Red,70000,85,Automatic,Sport,17900
Audi A3,Sedans,Black,70000,85,Automatic,Converter,18500
Audi A3,Sedans,Grey,158300,85,Automatic,Converter,18500
Audi A3,Other,Black,70000,85,Automatic,Others,18000
Audi A3,Sedans,Black,29477,85,Automatic,Others,18322
Audi A3,Sedans,White,47400,85,Automatic,Others,18290
Audi A3,Sedans,White,91086,85,Automatic,Sport,18280
Audi A3,Sedans,White,52750,85,Automatic,Converter,18229
Audi A3,Sedans,Silver,43532,85,Automatic,Sport,18222
Audi A3,Sedans,Grey,58000,85,Automatic,Converter,18200
Audi A3,Sedans,Grey,104000,85,Automatic,Sport,18200
Audi A3,Sedans,Silver,80000,85,Automatic,Others,18000
Audi A3,Sedans,Grey,42500,85,Automatic,Others,18000
Audi A3,Sedans,Black,70000,85,Automatic,Sport,18000
Audi A3,Compact,Red,30529,85,Automatic,Sport,18000
Audi A3,Sedans,Black,120000,85,Automatic,Others,18000
Audi A3,Sedans,Black,80000,85,Automatic,Others,18000
Audi A3,Sedans,Grey,68025,85,Automatic,Others,18000
Audi A3,Sedans,Grey,121650,85,Automatic,Sport,18460
Audi A3,Sedans,Black,61900,85,Automatic,Converter,18460
Audi A3,Sedans,Black,144000,85,Automatic,Others,18500
Audi A3,Sedans,Black,62000,85,Automatic,Others,18500
Audi A3,Sedans,White,99500,85,Automatic,Others,18500
Audi A3,Station wagon,Silver,56000,85,Automatic,Others,18500
Audi A3,Sedans,Silver,62015,85,Automatic,Others,18500
Audi A3,Station wagon,Black,92000,85,Automatic,Sport,18500
Audi A3,Compact,White,40000,85,Automatic,Others,18500
